Source IP	Destination IP	Protocol	Time	Length	Info
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:05	66	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http A
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:05	602	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http PA / Raw
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:05	602	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http PA / Raw
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:06	66	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http A
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:07	602	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http PA / Raw
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:07	66	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http A
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:07	602	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http PA / Raw
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:07	602	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http PA / Raw
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:08	602	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http PA / Raw
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:08	66	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http A
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:08	66	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http A
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:08	602	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http PA / Raw
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:08	602	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http PA / Raw
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:09	66	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http A
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:10	602	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http PA / Raw
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:10	66	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http A
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:10	602	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http PA / Raw
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:10	602	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http PA / Raw
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:11	66	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http A
192.168.200.187	5.161.84.59	TCP	2023-07-15 15:53:15	66	Ether / IP / TCP 192.168.200.187:44770 > 5.161.84.59:http A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:52:58	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:52:59	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:52:59	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:52:59	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:52:59	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:00	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:00	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:00	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:01	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:01	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:01	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:01	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:02	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:02	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:02	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:02	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:02	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:03	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:03	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:03	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:03	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:03	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:04	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:04	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:04	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:05	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:05	1116	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:06	1116	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:06	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:06	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:06	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:06	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:07	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:07	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:07	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:07	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:07	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:07	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:08	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:08	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:08	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:09	1138	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:09	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:09	1138	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:09	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:09	1446	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:10	272	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:10	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:10	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:10	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:10	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:10	1138	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:11	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:11	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:11	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:11	602	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:11	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:11	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:11	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:11	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	1138	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	1446	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	1446	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	1446	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	1446	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	890	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	1446	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	808	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	1138	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	1446	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	1366	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	1446	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	1446	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	1014	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:12	1446	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	1446	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	522	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 PA / Raw
192.168.200.187	37.120.186.122	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 192.168.200.187:60900 > 37.120.186.122:4711 A
